image_id,question_type,reason_code,detail
40958756/1630.997,identify_superlative,NO_ELIGIBLE_OBJECTS,closest_camera
40958756/1630.997,identify_superlative,NO_ELIGIBLE_OBJECTS,farthest_camera
40958756/1639.077,identify_superlative,MARGIN_FAIL,closest_camera
40958756/1639.077,identify_superlative,MARGIN_FAIL,farthest_camera
40958767/2098.466,identify_superlative,NO_ELIGIBLE_OBJECTS,closest_camera
40958767/2098.466,identify_superlative,NO_ELIGIBLE_OBJECTS,farthest_camera
40958767/2114.676,identify_superlative,MARGIN_FAIL,closest_camera
40958767/2114.676,identify_superlative,MARGIN_FAIL,farthest_camera
41007591/2644.525,identify_superlative,MARGIN_FAIL,closest_camera
41007591/2644.525,identify_superlative,MARGIN_FAIL,farthest_camera
41048071/4469.317,identify_superlative,MARGIN_FAIL,farthest_camera
41048071/4513.516,identify_superlative,MARGIN_FAIL,closest_camera
41048071/4513.516,identify_superlative,MARGIN_FAIL,farthest_camera
41048169/841.173,identify_superlative,MARGIN_FAIL,closest_camera
41048169/841.173,identify_superlative,MARGIN_FAIL,farthest_camera
41048225/7264.454,identify_superlative,MARGIN_FAIL,closest_camera
41048225/7264.454,identify_superlative,MARGIN_FAIL,farthest_camera
41048225/7327.745,identify_superlative,MARGIN_FAIL,closest_camera
41048225/7327.745,identify_superlative,MARGIN_FAIL,farthest_camera
41048225/7359.431,identify_superlative,MARGIN_FAIL,farthest_camera
41048225/7375.242,identify_superlative,MARGIN_FAIL,closest_camera
41048225/7375.242,identify_superlative,MARGIN_FAIL,farthest_camera
41048247/4142.768,identify_superlative,NO_ELIGIBLE_OBJECTS,closest_camera
41048247/4142.768,identify_superlative,NO_ELIGIBLE_OBJECTS,farthest_camera
41069168/2225.672,identify_superlative,NO_ELIGIBLE_OBJECTS,closest_camera
41069168/2225.672,identify_superlative,NO_ELIGIBLE_OBJECTS,farthest_camera
41097992/8632.317,identify_superlative,MARGIN_FAIL,closest_camera
41097992/8632.317,identify_superlative,MARGIN_FAIL,farthest_camera
41098000/9228.196,identify_superlative,MARGIN_FAIL,closest_camera
41098000/9228.196,identify_superlative,MARGIN_FAIL,farthest_camera
41098062/2183.419,identify_superlative,MARGIN_FAIL,closest_camera
41098062/2183.419,identify_superlative,MARGIN_FAIL,farthest_camera
41098062/2223.403,identify_superlative,MARGIN_FAIL,closest_camera
41098062/2223.403,identify_superlative,MARGIN_FAIL,farthest_camera
41098076/2585.302,identify_superlative,MARGIN_FAIL,closest_camera
41098076/2585.302,identify_superlative,MARGIN_FAIL,farthest_camera
41098076/2595.298,identify_superlative,MARGIN_FAIL,closest_camera
41098076/2595.298,identify_superlative,MARGIN_FAIL,farthest_camera
41098076/2615.207,identify_superlative,NO_ELIGIBLE_OBJECTS,closest_camera
41098076/2615.207,identify_superlative,NO_ELIGIBLE_OBJECTS,farthest_camera
41098076/2635.099,identify_superlative,MARGIN_FAIL,closest_camera
41098076/2635.099,identify_superlative,MARGIN_FAIL,farthest_camera
41098076/2645.011,identify_superlative,MARGIN_FAIL,closest_camera
41098076/2645.011,identify_superlative,MARGIN_FAIL,farthest_camera
41098140/836.023,identify_superlative,NO_ELIGIBLE_OBJECTS,closest_camera
41098140/836.023,identify_superlative,NO_ELIGIBLE_OBJECTS,farthest_camera
41098140/844.436,identify_superlative,MARGIN_FAIL,closest_camera
41098140/844.436,identify_superlative,MARGIN_FAIL,farthest_camera
41098140/852.833,identify_superlative,MARGIN_FAIL,closest_camera
41098140/852.833,identify_superlative,MARGIN_FAIL,farthest_camera
41098140/861.229,identify_superlative,MARGIN_FAIL,closest_camera
41098140/861.229,identify_superlative,MARGIN_FAIL,farthest_camera
41098140/869.526,identify_superlative,MARGIN_FAIL,closest_camera
41098140/869.526,identify_superlative,MARGIN_FAIL,farthest_camera
41098140/886.335,identify_superlative,MARGIN_FAIL,closest_camera
41098140/886.335,identify_superlative,MARGIN_FAIL,farthest_camera
41098151/1177.731,identify_superlative,MARGIN_FAIL,closest_camera
41098151/1177.731,identify_superlative,MARGIN_FAIL,farthest_camera
41098151/1191.025,identify_superlative,MARGIN_FAIL,closest_camera
41098151/1191.025,identify_superlative,MARGIN_FAIL,farthest_camera
41098151/1204.420,identify_superlative,MARGIN_FAIL,closest_camera
41098151/1204.420,identify_superlative,MARGIN_FAIL,farthest_camera
41098176/924.574,identify_superlative,MARGIN_FAIL,closest_camera
41098176/924.574,identify_superlative,MARGIN_FAIL,farthest_camera
41098176/951.779,identify_superlative,MARGIN_FAIL,farthest_camera
41098176/978.885,identify_superlative,MARGIN_FAIL,closest_camera
41098176/978.885,identify_superlative,MARGIN_FAIL,farthest_camera
41125011/6833.435,identify_superlative,MARGIN_FAIL,farthest_camera
41125011/6844.730,identify_superlative,MARGIN_FAIL,closest_camera
41125011/6844.730,identify_superlative,MARGIN_FAIL,farthest_camera
41125011/6856.142,identify_superlative,MARGIN_FAIL,closest_camera
41125011/6856.142,identify_superlative,MARGIN_FAIL,farthest_camera
41125111/8000.765,identify_superlative,MARGIN_FAIL,closest_camera
41125111/8000.765,identify_superlative,MARGIN_FAIL,farthest_camera
41125272/4868.780,identify_superlative,NO_ELIGIBLE_OBJECTS,closest_camera
41125272/4868.780,identify_superlative,NO_ELIGIBLE_OBJECTS,farthest_camera
41125272/4883.874,identify_superlative,MARGIN_FAIL,closest_camera
41125272/4883.874,identify_superlative,MARGIN_FAIL,farthest_camera
41125316/6017.009,identify_superlative,MARGIN_FAIL,closest_camera
41125316/6017.009,identify_superlative,MARGIN_FAIL,farthest_camera
41125438/1332.944,identify_superlative,MARGIN_FAIL,closest_camera
41125438/1332.944,identify_superlative,MARGIN_FAIL,farthest_camera
41125512/2900.068,identify_superlative,MARGIN_FAIL,closest_camera
41125512/2900.068,identify_superlative,MARGIN_FAIL,farthest_camera
41125512/2920.060,identify_superlative,MARGIN_FAIL,closest_camera
41125512/2920.060,identify_superlative,MARGIN_FAIL,farthest_camera
41125512/2930.073,identify_superlative,MARGIN_FAIL,closest_camera
41125512/2930.073,identify_superlative,MARGIN_FAIL,farthest_camera
41125536/3278.218,identify_superlative,NO_ELIGIBLE_OBJECTS,closest_camera
41125536/3278.218,identify_superlative,NO_ELIGIBLE_OBJECTS,farthest_camera
41125536/3341.709,identify_superlative,MARGIN_FAIL,closest_camera
41125536/3341.709,identify_superlative,MARGIN_FAIL,farthest_camera
41125536/3357.519,identify_superlative,MARGIN_FAIL,closest_camera
41125536/3357.519,identify_superlative,MARGIN_FAIL,farthest_camera
41125700/3761.051,identify_superlative,MARGIN_FAIL,closest_camera
41125700/3761.051,identify_superlative,MARGIN_FAIL,farthest_camera
41125700/3800.935,identify_superlative,NO_ELIGIBLE_OBJECTS,closest_camera
41125700/3800.935,identify_superlative,NO_ELIGIBLE_OBJECTS,farthest_camera
41125709/3843.551,identify_superlative,MARGIN_FAIL,closest_camera
41125709/3843.551,identify_superlative,MARGIN_FAIL,farthest_camera
41125709/3857.046,identify_superlative,MARGIN_FAIL,farthest_camera
41125709/3884.151,identify_superlative,MARGIN_FAIL,closest_camera
