image_id,question_type,reason_code,detail
40958756/1630.997,existence,NO_ELIGIBLE_OBJECTS,
40958767/2098.466,existence,NO_ELIGIBLE_OBJECTS,
41048247/4142.768,existence,NO_ELIGIBLE_OBJECTS,
41069168/2225.672,existence,NO_ELIGIBLE_OBJECTS,
41098076/2615.207,existence,NO_ELIGIBLE_OBJECTS,
41098140/836.023,existence,NO_ELIGIBLE_OBJECTS,
41125272/4868.780,existence,NO_ELIGIBLE_OBJECTS,
41125536/3278.218,existence,NO_ELIGIBLE_OBJECTS,
41125700/3800.935,existence,NO_ELIGIBLE_OBJECTS,
41126546/4753.834,existence,NO_ELIGIBLE_OBJECTS,
41126697/2823.564,existence,NO_ELIGIBLE_OBJECTS,
41159541/39778.241,existence,NO_ELIGIBLE_OBJECTS,
41159641/58252.202,existence,NO_ELIGIBLE_OBJECTS,
42444526/4115.161,existence,NO_ELIGIBLE_OBJECTS,
42445128/5133.642,existence,NO_ELIGIBLE_OBJECTS,
42445984/75157.732,existence,NO_ELIGIBLE_OBJECTS,
42446050/79846.187,existence,NO_ELIGIBLE_OBJECTS,
42446050/79864.779,existence,NO_ELIGIBLE_OBJECTS,
42447230/88873.235,existence,NO_ELIGIBLE_OBJECTS,
42897769/127595.295,existence,NO_ELIGIBLE_OBJECTS,
42897890/345012.521,existence,NO_ELIGIBLE_OBJECTS,
42897954/533673.638,existence,NO_ELIGIBLE_OBJECTS,
42898052/223237.546,existence,NO_ELIGIBLE_OBJECTS,
42898438/2165.757,existence,NO_ELIGIBLE_OBJECTS,
42898439/2645.768,existence,NO_ELIGIBLE_OBJECTS,
42898671/574201.293,existence,NO_ELIGIBLE_OBJECTS,
42898689/577268.029,existence,NO_ELIGIBLE_OBJECTS,
42898817/167431.587,existence,NO_ELIGIBLE_OBJECTS,
42899750/247433.932,existence,NO_ELIGIBLE_OBJECTS,
42899822/256586.550,existence,NO_ELIGIBLE_OBJECTS,
42899970/638.775,existence,NO_ELIGIBLE_OBJECTS,
42923204/1537.367,existence,NO_ELIGIBLE_OBJECTS,
42923225/4902.965,existence,NO_ELIGIBLE_OBJECTS,
43649474/14603.744,existence,NO_ELIGIBLE_OBJECTS,
43649722/48870.227,existence,NO_ELIGIBLE_OBJECTS,
43828328/77677.684,existence,NO_ELIGIBLE_OBJECTS,
43828402/88437.803,existence,NO_ELIGIBLE_OBJECTS,
