image_id,question_type,reason_code,detail
40777073/1131.661,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
40777073/1135.560,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
40958756/1630.997,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
40958756/1639.077,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
40958767/2082.289,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
40958767/2098.466,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
40958767/2114.676,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
40958767/2130.969,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
40958767/2163.373,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41007582/1294.211,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41007591/2640.127,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41007591/2644.525,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41048071/4491.408,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048071/4513.516,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41048142/1719.562,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048142/1734.872,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048142/1742.569,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048169/1000.057,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048169/1052.968,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048169/1158.857,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048169/841.173,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048225/7264.454,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048225/7280.248,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048225/7296.041,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048225/7311.935,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048225/7327.745,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048225/7359.431,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41048225/7375.242,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41048247/4142.768,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048247/4157.562,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048247/4172.373,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048247/4201.978,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048247/4246.377,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048249/4034.477,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048249/4061.167,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41048249/4101.267,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069042/3044.239,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069042/3068.329,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069042/3092.535,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069042/3104.530,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069042/3128.720,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069050/5053.014,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069050/5056.912,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069050/5064.709,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069050/5068.607,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069076/3126.021,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069087/5158.735,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069125/2412.286,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069125/2441.674,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069130/4282.908,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069130/4393.311,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069130/4448.505,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069130/4476.110,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069168/2225.672,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41069168/2241.965,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41097978/6854.589,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41097978/6897.972,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41097992/8625.620,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41097992/8632.317,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41097992/8639.031,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41097992/8645.728,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098000/9228.196,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098000/9246.105,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098000/9263.998,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098000/9299.800,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098000/9317.693,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098062/2183.419,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098062/2212.008,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098062/2223.403,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098076/2585.302,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098076/2595.298,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098076/2605.211,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098076/2615.207,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098076/2625.103,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098076/2635.099,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098076/2645.011,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098100/3376.228,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098100/3412.030,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098140/836.023,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098140/844.436,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098140/852.833,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098140/861.229,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098140/869.526,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098140/886.335,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098151/1177.731,relative_depth,NO_PAIR_CLEARS_DEPTH_GAP,
41098151/1191.025,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098151/1204.420,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
41098157/2716.639,relative_depth,FEWER_THAN_TWO_SINGLE_INSTANCE_OBJECTS,
